manual_id,final_id,group_id,raw_id,freq,text
-1,-1,2995,2034,1,He reached base after the hit.
-1,-1,2996,1481,1,The batter had strikes.
-1,-1,2997,2586,1,Dude smoked it down the line.
-1,-1,2998,2500,1,It was way below the strike zone.
-1,-1,2999,1105,2,The ball chest.
-1,-1,3000,3117,1,He threw it to base not in time.
-1,-1,3001,2906,1,The outfielder managed.
-1,-1,3002,1113,5,The batter swung at it.
-1,-1,3003,371,3,The ball did not go.
-1,-1,3004,2345,1,The hitter made.
-1,-1,3005,969,2,The pitch crossed in the lower part.
-1,-1,3006,1131,2,Which is.
-1,-1,3007,807,1,The pitcher it was a ball.
-1,-1,3008,810,1,The pitcher through the ball outside it was a ball.
-1,-1,3009,2252,2,The baseman threw it to first for the play.
-1,-1,3010,1998,1,Batter hit a ground ball to base.
-1,-1,3011,3619,1,The foul ball does not result in a strike.
-1,-1,3012,487,3,Who threw the batter at first base.
-1,-1,3013,2030,1,It was a play.
-1,-1,3014,2924,2,The left fielder caught it.
-1,-1,3015,2443,11,The batter hit a line drive.
-1,-1,3016,658,4,A strike.
-1,-1,3017,1707,1,It was hit by the runner to the baseman.
-1,-1,3018,1243,1,The batter hit a ground ball to the left fielder.
-1,-1,3019,3084,1,A fielder making.
-1,-1,3020,1394,1,The pitch was delivered outside the strike zone.
-1,-1,3021,3318,2,It passed first base in territory.
-1,-1,3022,4019,1,The batter hit the ball on a dribble to third base.
-1,-1,3023,947,1,Where a defender caught the ball.
-1,-1,3024,1098,2,It went over the backstop.
-1,-1,3025,216,2,It went the foul side of the foul posts.
-1,-1,3026,3968,2,The umpire is the count.
-1,-1,3027,943,1,Where it bounced a few times.
-1,-1,3028,2127,1,That started on the corner of the plate.
-1,-1,3029,42,2,The pitch was inside.
-1,-1,3030,1690,1,Caught by the second baseman.
-1,-1,3031,867,1,Who caused a focreout.
-1,-1,3033,2934,2,The batter hit a chopper toward the third basement.
-1,-1,3034,1305,1,The batter hit an out of the park home run.
-1,-1,3035,917,6,The baseman threw the ball.
-1,-1,3036,1293,7,The pitch was called a strike.
-1,-1,3037,394,8,The ball was called a strike.
-1,-1,3038,283,2,The fielder was unable.
-1,-1,3039,599,1,The baseman threw the batter.
-1,-1,3040,1229,1,It will go as choice.
-1,-1,3041,1329,1,It was to the left of the line.
-1,-1,3042,587,1,The batter hit the ball into the stands in right foul territory.
-1,-1,3043,293,1,The batter could get the ball at base.
-1,-1,3044,1425,2,That did not result.
-1,-1,3045,1874,1,Such strikes are tabulated for statistics pitch count.
-1,-1,3046,772,1,The batter got a piece of the ball.
-1,-1,3047,927,1,The ball flew near the field line.
-1,-1,3048,1151,1,Fall balls are strikes.
-1,-1,3049,866,1,Who made it to first base.
-1,-1,3050,2927,2,Threw it to base.
-1,-1,3051,1535,2,It went in this case.
-1,-1,3052,1552,1,It went into the stands in this case down the field line.
-1,-1,3053,1347,1,Pitch for a strike.
-1,-1,3054,2086,1,The pitch clipped the corner on the side.
-1,-1,3055,3895,2,Who had a better view.
-1,-1,3056,4010,1,The ball crossed the plate in the lower part of the strike zone.
-1,-1,3057,374,1,The batter kept it in the field.
-1,-1,3058,2327,1,Short stop caught the ball in the air.
-1,-1,3059,36,1,Who threw the runner at first base.
-1,-1,3060,2413,1,The hit the ball in the air to shallow center.
-1,-1,3061,2976,1,He hit it towards the left of the third base line.
-1,-1,3062,795,4,The hitter.
-1,-1,3063,1841,3,The batter knocked it.
-1,-1,3064,2036,1,It was inside the strike zone.
-1,-1,3065,1978,6,A batted ball settled.
-1,-1,3066,714,1,The baseman could n't catch the ball.
-1,-1,3067,504,1,Pitch in the strike zone.
-1,-1,3068,1164,2,It was for a called strike.
-1,-1,3069,2535,2,It was caught on the fly.
-1,-1,3070,3118,1,He threw it to first base.
-1,-1,3071,415,1,Which made an out.
-1,-1,3072,2892,1,Caught by a player in short left field.
-1,-1,3073,74,1,The batter smoked the hit.
-1,-1,3074,129,2,The pitch a strike.
-1,-1,3075,3021,3,The left fielder.
-1,-1,3076,3174,1,The check swing for a called ball.
-1,-1,3077,819,1,It will be counted.
-1,-1,3078,3014,1,The batter hit a pop fly ball to center field.
-1,-1,3078,3015,1,The batter hit a pop fly ball to shallow center field.
-1,-1,3078,3016,1,The batter hit a pop fly ball to left center field.
-1,-1,3078,3017,1,The batter hit a pop fly ball to shallow left center field.
-1,-1,3079,486,3,Who threw the batter at base.
-1,-1,3080,701,1,He will get a strike.
-1,-1,3081,3680,1,The ball went along the ground towards base.
-1,-1,3082,1175,1,Who threw it to first baseman.
-1,-1,3083,2155,1,That ended over the plate.
-1,-1,3084,2519,1,It was not caught in mid air.
-1,-1,3085,1744,1,The 2nd baseman caught it on the fly.
-1,-1,3086,3440,1,The batter hit the ball into terrritory.
-1,-1,3087,1835,2,The ball did not appear.
-1,-1,3088,3410,1,The ball flew on the base side.
-1,-1,3089,3019,1,Moved.
-1,-1,3090,1846,2,The batter caught it.
-1,-1,3091,198,1,The pitch making.
-1,-1,3092,1392,1,The runner from second advanced to third base.
-1,-1,3093,1858,1,Which was likely only a single.
-1,-1,3094,2743,2,Where it was caught in territory by the third baseman.
-1,-1,3095,910,5,It crossed the plate below the strike zone.
-1,-1,3096,1444,1,It was caught in the strike zone.
-1,-1,3097,1007,2,The batter altuve made contact.
-1,-1,3098,2804,1,The ball crossed above the edge.
-1,-1,3099,1878,5,The umpire indicated.
-1,-1,3100,1189,4,An out was recorded.
-1,-1,3101,1255,1,He threw the batter.
-1,-1,3102,1813,11,The pitch crossed the plate.
-1,-1,3103,160,2,The batter flied.
-1,-1,3104,2994,1,We do n't see.
-1,-1,3105,458,13,The baseman caught it.
-1,-1,3106,1754,1,Aaron Judge made the catch in right field.
-1,-1,3107,723,1,The batter had a count.
-1,-1,3108,945,1,The batter hit it into territory just beyond.
-1,-1,3109,2320,1,Ball went outside the base line.
-1,-1,3110,2489,1,The batter hit it territory behind the catcher.
-1,-1,3111,2049,2,Hit it to the outfield.
-1,-1,3112,2794,2,Is on.
-1,-1,3113,1617,2,It was high for a ball.
-1,-1,3114,2860,2,A pitch in the strike zone.
-1,-1,3115,155,2,The batter faked a bunt.
-1,-1,3116,420,6,The batter did not make contact with the ball.
-1,-1,3117,2984,1,Which bounced on the ground towards the baseman.
-1,-1,3118,3711,2,Was no attempt by the left fielder.
-1,-1,3119,1649,1,That works.
-1,-1,3120,912,3,The ball was fielded by the baseman.
-1,-1,3121,494,6,The umpire ruled.
-1,-1,3122,560,1,The ball was hit on the ground to field.
-1,-1,3123,940,1,The right fielder ran toward the ball.
-1,-1,3124,105,2,A strikeout.
-1,-1,3125,586,4,The batter hit the ball into the stands in foul territory.
-1,-1,3126,944,1,The batter hit it just beyond.
-1,-1,3127,213,2,It went the side of the posts.
-1,-1,3128,582,1,The right fielder caught the ball in the outfield.
-1,-1,3129,2809,1,The ball was to the right of home plate.
-1,-1,3131,1413,1,He got on base.
-1,-1,3132,1872,1,Such strikes are tabulated.
-1,-1,3133,313,1,This did not have a direct feed in dugout.
-1,-1,3134,1936,2,The batter hit the ball on the ground to out.
-1,-1,3135,304,5,Able.
-1,-1,3136,1350,1,He threw him.
-1,-1,3137,1153,2,This ball was hit in the field.
-1,-1,3138,295,1,The batter could get the ball at first base.
-1,-1,3139,744,1,The pitcher threw a ball inside the strike zone.
-1,-1,3140,1611,2,Pitcher was called a strike on the half.
-1,-1,3141,589,1,The pitch was below the bottom.
-1,-1,3142,2623,1,The batter was thrown at first base on a ground ball.
-1,-1,3143,51,1,Hit the corner.
-1,-1,3144,888,1,The ball went over the strike zone at the plate.
-1,-1,3145,3071,1,It was at a height below armpits.
-1,-1,3146,1753,1,Aaron Judge made the catch in field.
-1,-1,3147,150,3,The swung.
-1,-1,3148,1851,1,The hitter made contact with the ball.
-1,-1,3149,2549,2,Batter popped to third baseman.
-1,-1,3150,3176,1,The swung at the pitch.
-1,-1,3151,1296,2,It was not hit fair.
-1,-1,3152,1389,1,The runner advanced to base.
-1,-1,3153,1363,2,Who snatched the ball.
-1,-1,3154,139,3,The batter hit a grounder to the baseman.
-1,-1,3155,127,2,The shortstop caught the ball in the air.
-1,-1,3157,48,1,He tossed the ball to the second basement.
-1,-1,3158,126,3,The shortstop caught the ball.
-1,-1,3159,1418,19,This is labeled.
-1,-1,3160,1779,1,The baseman threw the ball in an attempt.
-1,-1,3161,33,3,Who fielded the ball.
-1,-1,3162,2559,2,Batter did not swing not in strike zone.
-1,-1,3163,441,2,The player did n't swing.
-1,-1,3164,750,1,That landed in front.
-1,-1,3165,1845,2,A fly ball.
-1,-1,3166,3081,1,The pitched ball was outside low below the level of knees.
-1,-1,3167,1315,1,Threw it outside.
-1,-1,3168,2203,1,This was announced as strike.
-1,-1,3169,1719,1,It travels over the plate to the catcher.
-1,-1,3170,1364,1,The ball bounced to the baseman.
-1,-1,3171,312,1,This did not have a direct feed.
-1,-1,3172,1650,1,It is the option.
-1,-1,3173,99,2,He missed it so.
-1,-1,3174,2735,2,The batter hit the ball into the left center gap.
-1,-1,3175,2295,1,Either way as a strike.
-1,-1,3176,2487,1,The batter hit it territory.
-1,-1,3177,2336,2,Cody bellinger swung.
-1,-1,3178,31,1,The hitter hit a ground ball back.
-1,-1,3179,1747,1,The baseman caught it on the hop.
-1,-1,3180,57,1,The batter popped the ball to the baseman.
-1,-1,3181,417,1,The batter hit it to the defensive team.
-1,-1,3182,1128,1,The pitch was too high.
-1,-1,3183,473,4,Who threw him.
-1,-1,3184,619,1,The ball went outside the line.
-1,-1,3185,1594,2,The baseman fielded the ball.
-1,-1,3186,707,6,The center fielder caught it.
-1,-1,3187,251,5,Where it hit the ground.
-1,-1,3188,715,1,The second baseman could n't catch the ball.
-1,-1,3189,643,2,The ball left.
-1,-1,3190,1639,2,It landed in the stands.
-1,-1,3191,211,2,It went the side.
-1,-1,3192,2602,1,Hit the ball into right center field.
-1,-1,3193,1048,2,Batter Mccann hit the pitched ball into the air.
-1,-1,3194,1494,1,The batter hit it into a force at base.
-1,-1,3195,3052,1,It went into foul territory towards the dugout.
-1,-1,3196,970,2,The pitch crossed over the plate in the lower part.
-1,-1,3197,3110,1,Possibly too high.
-1,-1,3198,3656,1,It was pitched outside the strike zone.
-1,-1,3199,2722,3,The ball was in the center.
-1,-1,3200,1729,1,The batter lands.
-1,-1,3201,915,1,The ball bounced a couple of times.
-1,-1,3202,2473,1,The hitter got a hit.
-1,-1,3203,3382,1,He did.
-1,-1,3204,4088,1,It landed just above the dirt.
-1,-1,3205,578,1,The second baseman is going.
-1,-1,3206,301,1,This constitutes a home run.
-1,-1,3207,1607,2,Picture threw the ball on the hitter.
-1,-1,3208,208,3,Was called a strike.
-1,-1,3209,1134,2,To miss the pitch with strikes.
-1,-1,3210,1716,2,It travels.
-1,-1,3211,2361,1,The ball was over the plate as a strike.
-1,-1,3212,3538,1,Where the third baseman grabbed it.
-1,-1,3213,2789,2,The fly rule was in effect.
-1,-1,3214,63,1,The pitch was a fastball.
-1,-1,3214,4243,2,The pitch is a fastball.
-1,-1,3215,1304,1,The batter hit an out.
-1,-1,3216,649,1,The batter hit a high ball in the outfield.
-1,-1,3217,1808,1,Landed below the strike zone.
-1,-1,3218,1886,2,The player caught the ball in mitt.
-1,-1,3219,874,1,That was just left of the pole in field.
-1,-1,3220,3090,1,The batter hit the ball into the outfield in fair territory.
-1,-1,3221,4015,1,The batter hit the ball on a dribble.
-1,-1,3223,3621,1,The foul ball were strikes.
-1,-1,3224,4447,1,Completed an infield single.
-1,-1,3225,3127,2,Upon appeal to the first base umpire it was.
-1,-1,3226,4232,1,Throws a fastball at the top.
-1,-1,3227,2114,2,The batter didi gregorious.
-1,-1,3228,3443,1,The batter hit the ball on the ground into foul terrritory.
-1,-1,3229,2936,1,He popped.
-1,-1,3230,1950,1,The batter hit a ground ball between first base.
-1,-1,3231,625,1,It was inside by feet.
-1,-1,3232,1452,5,The baseman threw.
-1,-1,3233,980,2,The batted ball landed for a hit.
-1,-1,3234,1733,1,The batter was at the base.
-1,-1,3235,982,2,The batted ball landed in center field.
-1,-1,3236,1356,1,The pitch was not delivered.
-1,-1,3237,1207,1,The batter hit it off the end of the bat.
-1,-1,3238,132,2,The hitter hit a foul ball.
-1,-1,3239,1724,1,Which lands safely on the field.
-1,-1,3240,1386,6,It hit the dirt.
-1,-1,3241,2270,1,Out of catching range for the infielders.
-1,-1,3242,2411,1,The hit the ball in the air to center.
-1,-1,3243,1395,1,The player hit the ball.
-1,-1,3244,1717,1,It travels to the catcher.
-1,-1,3245,329,7,This resulted.
-1,-1,3246,785,1,It went over the fence for an out.
-1,-1,3247,654,1,The basemen threw him at base.
-1,-1,3248,1768,1,Batter hit it fouk.
-1,-1,3249,3646,1,Which the fielder caught in the air.
-1,-1,3250,1584,3,The batter reached first base.
-1,-1,3251,530,1,The baseman scooped it.
-1,-1,3252,2325,1,Short stop caught the ball.
-1,-1,3253,942,1,Where it bounced a times.
-1,-1,3254,3567,1,The ball could hit the ground.
-1,-1,3255,70,1,Altuve was able.
-1,-1,3256,2164,1,Who could n't catch the ball in the air.
-1,-1,3257,1710,1,The pitch was outside the strikezone low.
-1,-1,3258,1156,2,The runner made it to the base.
-1,-1,3259,86,2,Slower roller to base is a hit.
-1,-1,3260,1807,1,It was caught by the right outfielder.
-1,-1,3261,1854,2,Hit it into play.
-1,-1,3262,4204,2,The batter was caught by the baseman.
-1,-1,3263,2539,1,The knees.
-1,-1,3264,2669,1,The batter did swing at a pitch in the strike zone.
-1,-1,3265,1145,1,It was over the plate.
-1,-1,3266,1473,1,The play was a play.
-1,-1,3267,3080,1,The ball was outside low below the level of knees.
-1,-1,3268,1180,1,The hitter pulled the hit outside(to the right of the line.
-1,-1,3269,2704,1,Ground ball turned into a play.
-1,-1,3270,2629,1,It was a long hit to center field.
-1,-1,3271,1308,1,He hit a ground ball to stop.
24,-1,3272,816,9,The catcher caught it.
-1,-1,3273,1433,3,The ball did not land.
-1,-1,3274,41,3,The ball landed outside the strike zone.
-1,-1,3275,378,1,The batter kept it in the infield.
-1,-1,3276,1434,3,The ball did not land in the field.
-1,-1,3277,2999,1,The fielders moved on it.
-1,-1,3278,597,1,The baseman fielded a ground ball.
-1,-1,3279,345,1,It came.
-1,-1,3280,2782,2,To get there in time.
-1,-1,3281,1891,2,The ball was hit in play on the ground.
-1,-1,3282,2293,2,The pitch was thrown far too low.
-1,-1,3283,80,4,The batter flew.
-1,-1,3284,176,1,This was a fly ball in foul territory.
-1,-1,3285,142,2,He threw the ball for the out.
-1,-1,3286,453,6,He hit.
-1,-1,3287,1899,1,Bounced off the catcher.
-1,-1,3288,158,3,The batter popped.
-1,-1,3289,1761,1,S pop.
-1,-1,3290,2636,3,The ball was in territory.
-1,-1,3291,2261,2,A ground ball was hit.
-1,-1,3292,3384,1,The pitcher threw an offspeed pitch ball.
-1,-1,3293,178,1,The correct answer is caught.
-1,-1,3294,958,1,It was caught air.
-1,-1,3295,542,1,It was choice ball.
-1,-1,3296,594,1,The batter hit the ball in left territory.
-1,-1,3297,2291,1,The batter seemed.
-1,-1,3298,3965,2,Balls.
-1,-1,3299,705,1,Batter had strikes.
-1,-1,3300,2144,1,Center fielder made way.
-1,-1,3302,2349,3,The hitter took a swing.
-1,-1,3303,327,7,The ball was fielded.
-1,-1,3304,482,5,It went low.
-1,-1,3305,2062,3,The ball went into the stands.
-1,-1,3306,1486,1,Where the defensive center outfielder caught it in the air.
-1,-1,3307,98,2,He swung a strike.
-1,-1,3308,2946,1,Grounded to the stop.
-1,-1,3309,169,5,Hit.
-1,-1,3310,1686,1,It was a strike by the umpire.
-1,-1,3311,799,4,The hitter fouled it.
-1,-1,3312,580,13,The right fielder caught the ball.
-1,-1,3313,925,1,The ball bounced into territory.
-1,-1,3314,2732,8,Which making.
-1,-1,3315,106,2,Pitched it a ball.
-1,-1,3316,2885,1,Caught by an infielder.
-1,-1,3317,1391,1,The runner advanced to third base.
-1,-1,3318,1525,1,The shortstop caught the ball in glove.
-1,-1,3319,1709,1,It was hit by the runner to the 2nd baseman.
-1,-1,3320,1818,1,The 3rd baseman threw the runner.
-1,-1,3321,1929,2,He completing a play.
-1,-1,3322,1354,1,It is called a ball.
-1,-1,3323,1339,1,The ball went to center field for a home run.
-1,-1,3324,1956,1,The ball was hit to the fielder.
-1,-1,3325,359,1,The ball went over the wall.
-1,-1,3326,2630,1,It was a hit to mid center field.
-1,-1,3327,456,1,He swung at the ball.
-1,-1,3328,1190,1,An out was recorded on a flyball.
-1,-1,3329,483,2,Past.
-1,-1,3330,1963,3,Misses.
-1,-1,3331,416,1,The batter hit it to the team.
-1,-1,3332,2918,2,It went past bat.
-1,-1,3333,300,2,The batter hit the ball over the outfield wall.
-1,-1,3334,2577,1,Dude smacked the ball off the green monster for a hit.
-1,-1,3335,531,1,The third baseman scooped it.
-1,-1,3336,2462,1,The hitter hit the ball in territory on the field side.
-1,-1,3337,1982,6,A batted ball settled on foul territory.
-1,-1,3338,1335,1,Which makes.
-1,-1,3339,212,2,It went the foul side.
-1,-1,3340,842,2,This was a hit.
-1,-1,3341,134,2,The hitter hit a foul ball towards the base side.
-1,-1,3342,159,2,The batter popped to second.
-1,-1,3343,1977,6,A ball settled.
-1,-1,3344,1867,2,The ball landed beyond the boundaries of fair play.
-1,-1,3345,1208,1,Where the center fielder caught it.
-1,-1,3346,1432,1,Was it caught by the opposing team.
-1,-1,3347,451,3,The right fielder.
-1,-1,3348,2941,1,He hit a ground ball to the baseman.
-1,-1,3349,1240,1,Batter swung at the ball.
-1,-1,3350,1865,2,The ball landed beyond the boundaries.
-1,-1,3351,642,2,He did not run.
-1,-1,3352,1429,6,This is labeled as a foul.
-1,-1,3353,1697,1,It was a hit into left center field.
-1,-1,3354,2266,1,Out for the infielders.
-1,-1,3355,534,1,The ball went past the line.
-1,-1,3356,11,7,High.
-1,-1,3357,815,1,It was a ground ball hit.
-1,-1,3358,2853,2,Then batter hit the ball foul.
-1,-1,3359,53,1,Hit the corner of the plate.
-1,-1,3360,171,2,Is the correct answer.
-1,-1,3361,2011,1,Batter hits it into the air.
-1,-1,3362,1417,3,The batter got on base.
-1,-1,3364,543,1,The shortstop decided.
-1,-1,3365,154,2,It was away.
-1,-1,3366,833,2,Ball fielded.
-1,-1,3367,363,8,Out of play.
-1,-1,3368,1902,5,The batter foul.
-1,-1,3369,1755,1,It did not cross the strike zone.
